paper_id,title,year,venue,official_track,in_active_corpus,abstract_reviewed,abstract_sha256,abstract,official_page,survey_role,survey_topics,survey_core_decision,survey_reason,advisor_role,advisor_topics,advisor_core_decision,advisor_reason,reading_status,needs_pdf_check,evidence_basis,pdf_boundary_check,pdf_boundary_finding
CVPR2024-2319,Latency Correction for Event-guided Deblurring and Frame Interpolation,2024,CVPR,,yes,yes,b7ce941c7544a97bbb0cfd4cd85eeef7d22d4420f2c62aa7543c1a08ed6e963e,Event cameras with their high temporal resolution dynamic range and low power consumption are particularly good at time-sensitive applications like deblurring and frame interpolation. However their performance is hindered by latency variability especially under low-light conditions and with fast-moving objects. This paper addresses the challenge of latency in event cameras -- the temporal discrepancy between the actual occurrence of changes in the corresponding timestamp assigned by the sensor. Focusing on event-guided deblurring and frame interpolation tasks we propose a latency correction method based on a parameterized latency model. To enable data-driven learning we develop an event-based temporal fidelity to describe the sharpness of latent images reconstructed from events and the corresponding blurry images and reformulate the event-based double integral model differentiable to latency. The proposed method is validated using synthetic and real-world datasets demonstrating the benefits of latency correction for deblurring and interpolation across different lighting conditions.,https://openaccess.thecvf.com/content/CVPR2024/html/Yang_Latency_Correction_for_Event-guided_Deblurring_and_Frame_Interpolation_CVPR_2024_paper.html,background,event_to_spike;reconstruction_restoration;robustness_open_challenges,reference,"Sensor latency variability and correction are relevant limitations for any temporally precise SNN-event pipeline, although the proposed restoration method is non-spiking.",watch,task_generalization;event_cloud_point,reference,"Timestamp fidelity may matter to Event Cloud processing and long-sequence modeling, but this calibration method is adjacent rather than method-chain central.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-0028,LED: A Large-scale Real-world Paired Dataset for Event Camera Denoising,2024,CVPR,,yes,yes,cb0224241fd9d0a35ea345dc701da592c41f96fc66119c5542215de115482ef8,Event camera has significant advantages in capturingdynamic scene information while being prone to noise interferenceparticularly in challenging conditions like lowthreshold and low illumination. However most existing researchfocuses on gentle situations hindering event cameraapplications in realistic complex scenarios. To tackle thislimitation and advance the field we construct a new pairedreal-world event denoising dataset (LED) including 3K sequenceswith 18K seconds of high-resolution (1200*680)event streams and showing three notable distinctions comparedto others: diverse noise levels and scenes largerscalewith high-resolution and high-quality GT. Specificallyit contains stepped parameters and varying illuminationwith diverse scenarios. Moreover based on theproperty of noise events inconsistency and signal eventsconsistency we propose a novel effective denoising framework(DED) using homogeneous dual events to generate theGT with better separating noise from the raw. Furthermorewe design a bio-inspired baseline leveraging Leaky-Integrate-and-Fire (LIF) neurons with dynamic thresholdsto realize accurate denoising. The experimental resultsdemonstrate that the remarkable performance of the proposedapproach on different datasets.The dataset and codeare at https://github.com/Yee-Sing/led.,https://openaccess.thecvf.com/content/CVPR2024/html/Duan_LED_A_Large-scale_Real-world_Paired_Dataset_for_Event_Camera_Denoising_CVPR_2024_paper.html,background,datasets_benchmarks;event_to_spike;robustness_open_challenges,reference,"LED provides a major real event-denoising dataset and a LIF-based baseline, useful for noise and preprocessing discussion, but SNN is auxiliary rather than the paper's main contribution.",watch,datasets;polarity;snn_hybrid,reference,"Real event noise and the LIF baseline may inform robust input processing, while remaining outside the direct SECNet backbone chain.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-1568,LEOD: Label-Efficient Object Detection for Event Cameras,2024,CVPR,,yes,yes,0a3131d1ef7e7add4be7b3c7f0496a8f31f52ba2054fb95d1f70f13f73130a1e,Object detection with event cameras benefits from the sensor's low latency and high dynamic range. However it is costly to fully label event streams for supervised training due to their high temporal resolution. To reduce this cost we present LEOD the first method for label-efficient event-based detection. Our approach unifies weakly- and semi-supervised object detection with a self-training mechanism. We first utilize a detector pre-trained on limited labels to produce pseudo ground truth on unlabeled events. Then the detector is re-trained with both real and generated labels. Leveraging the temporal consistency of events we run bi-directional inference and apply tracking-based post-processing to enhance the quality of pseudo labels. To stabilize training against label noise we further design a soft anchor assignment strategy. We introduce new experimental protocols to evaluate the task of label-efficient event-based detection on Gen1 and 1Mpx datasets. LEOD consistently outperforms supervised baselines across various labeling ratios. For example on Gen1 it improves mAP by 8.6% and 7.8% for RVT-S trained with 1% and 2% labels. On 1Mpx RVT-S with 10% labels even surpasses its fully-supervised counterpart using 100% labels. LEOD maintains its effectiveness even when all labeled data are available reaching new state-of-the-art results. Finally we show that our method readily scales to improve larger detectors as well. Code is released at https://github.com/Wuziyi616/LEOD.,https://openaccess.thecvf.com/content/CVPR2024/html/Wu_LEOD_Label-Efficient_Object_Detection_for_Event_Cameras_CVPR_2024_paper.html,background,detection;learning;datasets_benchmarks,reference,LEOD supplies strong event-specific label-efficient detection and temporal-consistency context for comparing how spiking detectors are trained.,watch,task_generalization;scalability_efficiency,reference,"Label-efficient scaling to larger event detectors is potentially useful for downstream extension experiments, but not a direct representation contribution.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-2334,Low-Latency Neural Stereo Streaming,2024,CVPR,,no,yes,c4e26a067637c1c7ab155f178682ce13485e93e723f903726337a7d4e1b37086,The rise of new video modalities like virtual reality or autonomous driving has increased the demand for efficient multi-view video compression methods both in terms of rate-distortion (R-D) performance and in terms of delay and runtime. While most recent stereo video compression approaches have shown promising performance they compress left and right views sequentially leading to poor parallelization and runtime performance. This work presents Low-Latency neural codec for Stereo video Streaming (LLSS) a novel parallel stereo video coding method designed for fast and efficient low-latency stereo video streaming. Instead of using a sequential cross-view motion compensation like existing methods LLSS introduces a bidirectional feature shifting module to directly exploit mutual information among views and encode them effectively with a joint cross-view prior model for entropy coding. Thanks to this design LLSS processes left and right views in parallel minimizing latency; all while substantially improving R-D performance compared to both existing neural and conventional codecs.,https://openaccess.thecvf.com/content/CVPR2024/html/Hou_Low-Latency_Neural_Stereo_Streaming_CVPR_2024_paper.html,exclude,,exclude,The complete official abstract uses event or spike terminology outside event-camera/DVS processing and does not establish an in-scope SNN contribution.,exclude,,exclude,"The paper has no material connection to SECNet's Event Cloud, Fourier/FFT, or SNN extension.",excluded_from_active_corpus,no,Codex semantic review of complete official title + complete official abstract,not_needed,
CVPR2024-1093,Low-power Continuous Remote Behavioral Localization with Event Cameras,2024,CVPR,,no,yes,b1b0a181c1d9575aecc19a52c5ff6994e163a00cb97b5e61334c843f0bb6e54f,Researchers in natural science need reliable methods for quantifying animal behavior. Recently numerous computer vision methods emerged to automate the process. However observing wild species at remote locations remains a challenging task due to difficult lighting conditions and constraints on power supply and data storage. Event cameras offer unique advantages for battery-dependent remote monitoring due to their low power consumption and high dynamic range capabilities. We use this novel sensor to quantify a behavior in Chinstrap penguins called ecstatic display. We formulate the problem as a temporal action detection task determining the start and end times of the behavior. For this purpose we recorded a colony of breeding penguins in Antarctica for several weeks and labeled event data on 16 nests. The developed method consists of a generator of candidate time intervals (proposals) and a classifier of the actions within them. The experiments show that the event cameras' natural response to motion is effective for continuous behavior monitoring and detection reaching a mean average precision (mAP) of 58% (which increases to 63% in good weather conditions). The results also demonstrate the robustness against various lighting conditions contained in the challenging dataset. The low-power capabilities of the event camera allow it to record significantly longer than with a conventional camera. This work pioneers the use of event cameras for remote wildlife observation opening new interdisciplinary opportunities. https:// tub-rip.github.io/ eventpenguins/,https://openaccess.thecvf.com/content/CVPR2024/html/Hamann_Low-power_Continuous_Remote_Behavioral_Localization_with_Event_Cameras_CVPR_2024_paper.html,exclude,,exclude,The wildlife monitoring system uses event cameras for a specialized application but contributes neither SNN-event integration nor necessary methodological background.,exclude,,exclude,Its proposal/classifier pipeline and field deployment are too task-specific to support the SECNet extension direction.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-1232,OpenESS: Event-based Semantic Scene Understanding with Open Vocabularies,2024,CVPR,,yes,yes,8acf6868bc2206deddb288716c6b04a2a1bc34ac34b443908b60259175ea78f6,Event-based semantic segmentation (ESS) is a fundamental yet challenging task for event camera sensing. The difficulties in interpreting and annotating event data limit its scalability. While domain adaptation from images to event data can help to mitigate this issue there exist data representational differences that require additional effort to resolve. In this work for the first time we synergize information from image text and event-data domains and introduce OpenESS to enable scalable ESS in an open-world annotation-efficient manner. We achieve this goal by transferring the semantically rich CLIP knowledge from image-text pairs to event streams. To pursue better cross-modality adaptation we propose a frame-to-event contrastive distillation and a text-to-event semantic consistency regularization. Experimental results on popular ESS benchmarks showed our approach outperforms existing methods. Notably we achieve 53.93% and 43.31% mIoU on DDD17 and DSEC-Semantic without using either event or frame labels.,https://openaccess.thecvf.com/content/CVPR2024/html/Kong_OpenESS_Event-based_Semantic_Scene_Understanding_with_Open_Vocabularies_CVPR_2024_paper.html,background,learning;pose_depth_segmentation;classification_recognition,reference,OpenESS provides non-SNN foundation-model distillation and annotation-efficient event learning context relevant to future SNN-event training comparisons.,watch,task_generalization;snn_hybrid,reference,"Cross-modal CLIP transfer is a possible extension idea, though it does not directly advance Event Cloud grouping or frequency modeling.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-1666,Rethinking Interactive Image Segmentation with Low Latency High Quality and Diverse Prompts,2024,CVPR,,no,yes,0786978c30e6e2a9cfcee91f3033b2d8498fae70a650687b0694d9bb18387152,The goal of interactive image segmentation is to delineate specific regions within an image via visual or language prompts. Low-latency and high-quality interactive segmentation with diverse prompts remain challenging for existing specialist and generalist models. Specialist models with their limited prompts and task-specific designs experience high latency because the image must be recomputed every time the prompt is updated due to the joint encoding of image and visual prompts. Generalist models exemplified by the Segment Anything Model (SAM) have recently excelled in prompt diversity and efficiency lifting image segmentation to the foundation model era. However for high-quality segmentations SAM still lags behind state-of-the-art specialist models despite SAM being trained with x100 more segmentation masks. In this work we delve deep into the architectural differences between the two types of models. We observe that dense representation and fusion of visual prompts are the key design choices contributing to the high segmentation quality of specialist models. In light of this we reintroduce this dense design into the generalist models to facilitate the development of generalist models with high segmentation quality. To densely represent diverse visual prompts we propose to use a dense map to capture five types: clicks boxes polygons scribbles and masks. Thus we propose SegNext a next-generation interactive segmentation approach offering low latency high quality and diverse prompt support. Our method outperforms current state-of-the-art methods on HQSeg-44K and DAVIS quantitatively and qualitatively.,https://openaccess.thecvf.com/content/CVPR2024/html/Liu_Rethinking_Interactive_Image_Segmentation_with_Low_Latency_High_Quality_and_CVPR_2024_paper.html,exclude,,exclude,The complete official abstract uses event or spike terminology outside event-camera/DVS processing and does not establish an in-scope SNN contribution.,exclude,,exclude,"The paper has no material connection to SECNet's Event Cloud, Fourier/FFT, or SNN extension.",excluded_from_active_corpus,no,Codex semantic review of complete official title + complete official abstract,not_needed,
CVPR2024-1902,Scene Adaptive Sparse Transformer for Event-based Object Detection,2024,CVPR,,yes,yes,faffeaa052974e1d2131c10c34ce346212d6e93207276e4bc6e7d9a8258afeb8,While recent Transformer-based approaches have shown impressive performances on event-based object detection tasks their high computational costs still diminish the low power consumption advantage of event cameras. Image-based works attempt to reduce these costs by introducing sparse Transformers. However they display inadequate sparsity and adaptability when applied to event-based object detection since these approaches cannot balance the fine granularity of token-level sparsification and the efficiency of window-based Transformers leading to reduced performance and efficiency. Furthermore they lack scene-specific sparsity optimization resulting in information loss and a lower recall rate. To overcome these limitations we propose the Scene Adaptive Sparse Transformer (SAST). SAST enables window-token co-sparsification significantly enhancing fault tolerance and reducing computational overhead. Leveraging the innovative scoring and selection modules along with the Masked Sparse Window Self-Attention SAST showcases remarkable scene-aware adaptability: It focuses only on important objects and dynamically optimizes sparsity level according to scene complexity maintaining a remarkable balance between performance and computational cost. The evaluation results show that SAST outperforms all other dense and sparse networks in both performance and efficiency on two large-scale event-based object detection datasets (1Mpx and Gen1). Code: https://github.com/Peterande/SAST,https://openaccess.thecvf.com/content/CVPR2024/html/Peng_Scene_Adaptive_Sparse_Transformer_for_Event-based_Object_Detection_CVPR_2024_paper.html,background,detection;efficiency_hardware;representation_slicing,reference,SAST is a strong non-SNN sparse event-detector baseline for evaluating whether spiking detection gains persist against adaptive sparse Transformers.,discussion,scalability_efficiency;grouping_sampling;task_generalization,reference,Scene-adaptive token/window sparsification provides a concrete scalability comparator and possible adaptive-computation direction for SECNet.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-0460,SD2Event:Self-supervised Learning of Dynamic Detectors and Contextual Descriptors for Event Cameras,2024,CVPR,,no,yes,0f0fe5624f5da6525075b4b67f6948671d927aab1d208a69450d4444476d0428,Event cameras offer many advantages over traditional frame-based cameras such as high dynamic range and low latency. Therefore event cameras are widely applied in diverse computer vision applications where event-based keypoint detection is a fundamental task. However achieving robust event-based keypoint detection remains challenging because the ground truth of event keypoints is difficult to obtain descriptors extracted by CNN usually lack discriminative ability in the presence of intense noise and fixed keypoint detectors are limited in detecting varied keypoint patterns. To address these challenges a novel event-based keypoint detection method is proposed by learning dynamic detectors and contextual descriptors in a self-supervised manner (SD2Event) including a contextual feature descriptor learning (CFDL) module and a dynamic keypoint detector learning (DKDL) module. The proposed SD2Event enjoys several merits. First the proposed CFDL module can model long-range contexts efficiently and effectively. Second the DKDL module generates dynamic keypoint detectors which can detect keypoints with diverse patterns across various event streams. Third the proposed self-supervised signals can guide the model's adaptation to event data. Extensive experimental results on three challenging benchmarks show that our proposed method significantly outperforms stateof-the-art event-based keypoint detection methods.,https://openaccess.thecvf.com/content/CVPR2024/html/Gao_SD2EventSelf-supervised_Learning_of_Dynamic_Detectors_and_Contextual_Descriptors_for_Event_CVPR_2024_paper.html,exclude,,exclude,SD2Event is an event-keypoint ANN with self-supervised descriptors but does not supply a necessary SNN-event integration foundation.,exclude,,exclude,Dynamic keypoint detection and contextual descriptors are not sufficiently aligned with the advisor's Event Cloud backbone and classification direction.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-0940,Seeing Motion at Nighttime with an Event Camera,2024,CVPR,,yes,yes,6ff6cb559aa1eb82046f9f0336dd93ee6c69fbc7fb21c571290b2b3d68a01b78,We focus on a very challenging task: imaging at nighttime dynamic scenes. Most previous methods rely on the low-light enhancement of a conventional RGB camera. However they would inevitably face a dilemma between the long exposure time of nighttime and the motion blur of dynamic scenes. Event cameras react to dynamic changes with higher temporal resolution (microsecond) and higher dynamic range (120dB) offering an alternative solution. In this work we present a novel nighttime dynamic imaging method with an event camera. Specifically we discover that the event at nighttime exhibits temporal trailing characteristics and spatial non-stationary distribution. Consequently we propose a nighttime event reconstruction network (NER-Net) which mainly includes a learnable event timestamps calibration module (LETC) to align the temporal trailing events and a non-uniform illumination aware module (NIAM) to stabilize the spatiotemporal distribution of events. Moreover we construct a paired real low-light event dataset (RLED) through a co-axial imaging system including 64200 spatially and temporally aligned image GTs and low-light events. Extensive experiments demonstrate that the proposed method outperforms state-of-the-art methods in terms of visual quality and generalization ability on real-world nighttime datasets. The project are available at: https://github.com/Liu-haoyue/NER-Net.,https://openaccess.thecvf.com/content/CVPR2024/html/Liu_Seeing_Motion_at_Nighttime_with_an_Event_Camera_CVPR_2024_paper.html,background,reconstruction_restoration;event_to_spike;robustness_open_challenges,reference,"Nighttime event timestamp distortion and reconstruction provide useful input-quality and robustness context for SNN-event systems, though the network is non-spiking.",watch,datasets;task_generalization;event_cloud_point,reference,"RLED and timestamp calibration may support robustness/generalization discussion, but the restoration network is not a direct SECNet method contribution.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-2406,Segment Any Event Streams via Weighted Adaptation of Pivotal Tokens,2024,CVPR,,yes,yes,e23dd5056eace31ae3b1b523b094f034416c957dbd29c7d037445bd6703cd14a,In this paper we delve into the nuanced challenge of tailoring the Segment Anything Models (SAMs) for integration with event data with the overarching objective of attaining robust and universal object segmentation within the event-centric domain. One pivotal issue at the heart of this endeavor is the precise alignment and calibration of embeddings derived from event-centric data such that they harmoniously coincide with those originating from RGB imagery. Capitalizing on the vast repositories of datasets with paired events and RGB images our proposition is to harness and extrapolate the profound knowledge encapsulated within the pre-trained SAM framework. As a cornerstone to achieving this we introduce a multi-scale feature distillation methodology. This methodology rigorously optimizes the alignment of token embeddings originating from event data with their RGB image counterparts thereby preserving and enhancing the robustness of the overall architecture. Considering the distinct significance that token embeddings from intermediate layers hold for higher-level embeddings our strategy is centered on accurately calibrating the pivotal token embeddings. This targeted calibration is aimed at effectively managing the discrepancies in high-level embeddings originating from both the event and image domains. Extensive experiments on different datasets demonstrate the effectiveness of the proposed distillation method. Code in https://github.com/happychenpipi/EventSAM.,https://openaccess.thecvf.com/content/CVPR2024/html/Chen_Segment_Any_Event_Streams_via_Weighted_Adaptation_of_Pivotal_Tokens_CVPR_2024_paper.html,background,learning;pose_depth_segmentation;classification_recognition,reference,"EventSAM provides a non-SNN foundation-model adaptation baseline for event segmentation and representation alignment, relevant to training comparisons rather than the intersection core.",watch,task_generalization;snn_hybrid,reference,"Pivotal-token distillation may inspire cross-modal extension, but the method does not directly address Event Cloud grouping or scalable frequency processing.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-2179,SFOD: Spiking Fusion Object Detector,2024,CVPR,,yes,yes,94d96f8599fa71ac936850690af04279c72a410a494fb6c4cd98f972370b146b,Event cameras characterized by high temporal resolution high dynamic range low power consumption and high pixel bandwidth offer unique capabilities for object detection in specialized contexts. Despite these advantages the inherent sparsity and asynchrony of event data pose challenges to existing object detection algorithms. Spiking Neural Networks (SNNs) inspired by the way the human brain codes and processes information offer a potential solution to these difficulties. However their performance in object detection using event cameras is limited in current implementations. In this paper we propose the Spiking Fusion Object Detector (SFOD) a simple and efficient approach to SNN-based object detection. Specifically we design a Spiking Fusion Module achieving the first-time fusion of feature maps from different scales in SNNs applied to event cameras. Additionally through integrating our analysis and experiments conducted during the pretraining of the backbone network on the NCAR dataset we delve deeply into the impact of spiking decoding strategies and loss functions on model performance. Thereby we establish state-of-the-art classification results based on SNNs achieving 93.7% accuracy on the NCAR dataset. Experimental results on the GEN1 detection dataset demonstrate that the SFOD achieves a state-of-the-art mAP of 32.1% outperforming existing SNN-based approaches. Our research not only underscores the potential of SNNs in object detection with event cameras but also propels the advancement of SNNs. Code is available at https://github.com/yimeng-fan/SFOD.,https://openaccess.thecvf.com/content/CVPR2024/html/Fan_SFOD_Spiking_Fusion_Object_Detector_CVPR_2024_paper.html,anchor,architecture;detection;learning;efficiency_hardware;event_to_spike,core,"SFOD is a direct SNN-event detector with multiscale spiking fusion, event-specific decoding/loss analysis, and concrete detection and efficiency evidence central to the survey.",discussion,snn_hybrid;scalability_efficiency;task_generalization,reference,Its spiking multiscale fusion and event-detector evaluation provide a concrete SNN extension and comparison direction for the advisor's lightweight event backbone.,survey_core,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-1218,Spike-guided Motion Deblurring with Unknown Modal Spatiotemporal Alignment,2024,CVPR,,no,yes,824643ad714c4b4b74b9ba24edf5af20b10e8dbd9c2cb9f7f306202937c562cf,The traditional frame-based cameras that rely on exposure windows for imaging experience motion blur in high-speed scenarios. Frame-based deblurring methods lack reliable motion cues to restore sharp images under extreme blur conditions. The spike camera is a novel neuromorphic visual sensor that outputs spike streams with ultra-high temporal resolution. It can supplement the temporal information lost in traditional cameras and guide motion deblurring. However in real-world scenarios aligning discrete RGB images and continuous spike streams along both temporal and spatial axes is challenging due to the complexity of calibrating their coordinates device displacements in vibrations and time deviations. Misalignment of pixels leads to severe degradation of deblurring. We introduce the first framework for spike-guided motion deblurring without knowing the spatiotemporal alignment between spikes and images. To address the problem we first propose a novel three-stage network containing a basic deblurring net a carefully designed bi-directional deformable aligning module and a flow-based multi-scale fusion net. Experimental results demonstrate that our approach can effectively guide the image deblurring with unknown alignment surpassing the performance of other methods. Public project page: https://github.com/Leozhangjiyuan/UaSDN.,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_Spike-guided_Motion_Deblurring_with_Unknown_Modal_Spatiotemporal_Alignment_CVPR_2024_paper.html,exclude,,exclude,"The complete official abstract concerns spike-camera sensing or reconstruction, not event-camera/DVS processing and not an in-scope SNN method.",exclude,,exclude,Spike-camera imaging does not support the SECNet Event Cloud + Fourier/FFT + SNN extension.,excluded_from_active_corpus,no,Codex semantic review of complete official title + complete official abstract,not_needed,
CVPR2024-1560,SpikeNeRF: Learning Neural Radiance Fields from Continuous Spike Stream,2024,CVPR,,no,yes,4aed03e0c46d3614e182d3eb5287d08f1b3971543106bb8a04a995a43f71b823,Spike cameras leveraging spike-based integration sampling and high temporal resolution offer distinct advantages over standard cameras. However existing approaches reliant on spike cameras often assume optimal illumination a condition frequently unmet in real-world scenarios. To address this we introduce SpikeNeRF the first work that derives a NeRF-based volumetric scene representation from spike camera data. Our approach leverages NeRF's multi-view consistency to establish robust self-supervision effectively eliminating erroneous measurements and uncovering coherent structures within exceedingly noisy input amidst diverse real-world illumination scenarios. The framework comprises two core elements: a spike generation model incorporating an integrate-and-fire neuron layer and parameters accounting for non-idealities such as threshold variation and a spike rendering loss capable of generalizing across varying illumination conditions. We describe how to effectively optimize neural radiance fields to render photorealistic novel views from the novel continuous spike stream demonstrating advantages over other vision sensors in certain scenes. Empirical evaluations conducted on both real and novel realistically simulated sequences affirm the efficacy of our methodology. The dataset and source code are released at https://github.com/BIT-Vision/SpikeNeRF.,https://openaccess.thecvf.com/content/CVPR2024/html/Zhu_SpikeNeRF_Learning_Neural_Radiance_Fields_from_Continuous_Spike_Stream_CVPR_2024_paper.html,exclude,,exclude,"The complete official abstract concerns spike-camera sensing or reconstruction, not event-camera/DVS processing and not an in-scope SNN method.",exclude,,exclude,Spike-camera imaging does not support the SECNet Event Cloud + Fourier/FFT + SNN extension.,excluded_from_active_corpus,no,Codex semantic review of complete official title + complete official abstract,not_needed,
CVPR2024-1901,SpikingResformer: Bridging ResNet and Vision Transformer in Spiking Neural Networks,2024,CVPR,,yes,yes,abf53b6e87e025e5db3152c224cfd258ecbdb07acc125d22f0dfd6abbacef735,The remarkable success of Vision Transformers in Artificial Neural Networks (ANNs) has led to a growing interest in incorporating the self-attention mechanism and transformer-based architecture into Spiking Neural Networks (SNNs). While existing methods propose spiking self-attention mechanisms that are compatible with SNNs they lack reasonable scaling methods and the overall architectures proposed by these methods suffer from a bottleneck in effectively extracting local features. To address these challenges we propose a novel spiking self-attention mechanism named Dual Spike Self-Attention (DSSA) with a reasonable scaling method. Based on DSSA we propose a novel spiking Vision Transformer architecture called SpikingResformer which combines the ResNet-based multi-stage architecture with our proposed DSSA to improve both performance and energy efficiency while reducing parameters. Experimental results show that SpikingResformer achieves higher accuracy with fewer parameters and lower energy consumption than other spiking Vision Transformer counterparts. Notably our SpikingResformer-L achieves 79.40% top-1 accuracy on ImageNet with 4 time-steps which is the state-of-the-art result in the SNN field.,https://openaccess.thecvf.com/content/CVPR2024/html/Shi_SpikingResformer_Bridging_ResNet_and_Vision_Transformer_in_Spiking_Neural_Networks_CVPR_2024_paper.html,background,architecture;efficiency_hardware,reference,"SpikingResformer is a strong generic SNN architecture and energy baseline, but it does not primarily process event-camera data.",watch,snn_hybrid;scalability_efficiency,reference,"Its local/global spiking architecture and scaling design may inform an SNN branch, though it is not a direct Event Cloud predecessor.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-1053,State Space Models for Event Cameras,2024,CVPR,,yes,yes,44ccb4c548ebb2ab9bde645ee3f919bf44849ad03d1be3b0103bf30ca50235bb,Today state-of-the-art deep neural networks that process event-camera data first convert a temporal window of events into dense grid-like input representations. As such they exhibit poor generalizability when deployed at higher inference frequencies (i.e. smaller temporal windows) than the ones they were trained on. We address this challenge by introducing state-space models (SSMs) with learnable timescale parameters to event-based vision. This design adapts to varying frequencies without the need to retrain the network at different frequencies. Additionally we investigate two strategies to counteract aliasing effects when deploying the model at higher frequencies. We comprehensively evaluate our approach against existing methods based on RNN and Transformer architectures across various benchmarks including Gen1 and 1 Mpx event camera datasets. Our results demonstrate that SSM-based models train 33% faster and also exhibit minimal performance degradation when tested at higher frequencies than the training input. Traditional RNN and Transformer models exhibit performance drops of more than 20 mAP with SSMs having a drop of 3.31 mAP highlighting the effectiveness of SSMs in event-based vision tasks.,https://openaccess.thecvf.com/content/CVPR2024/html/Zubic_State_Space_Models_for_Event_Cameras_CVPR_2024_paper.html,background,temporal_modeling;detection;robustness_open_challenges,reference,The event-camera SSM establishes frequency-robust temporal memory as a non-spiking comparator for SNN state dynamics and deployment at varying event windows.,exclude,,exclude,Its SSM-based operational-frequency generalization is outside the confirmed advisor extension; it remains selected Survey background.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-1163,StreamingFlow: Streaming Occupancy Forecasting with Asynchronous Multi-modal Data Streams via Neural Ordinary Differential Equation,2024,CVPR,,no,yes,ba8a0e59012b85bce04c8a52d399dca71b4740d59c91eb0d245e95785ec98963,Predicting the future occupancy states of the surrounding environment is a vital task for autonomous driving. However current best-performing single-modality methods or multi-modality fusion perception methods are only able to predict uniform snapshots of future occupancy states and require strictly synchronized sensory data for sensor fusion. We propose a novel framework StreamingFlow to lift these strong limitations. StreamingFlow is a novel BEV occupancy predictor that ingests asynchronous multi-sensor data streams for fusion and performs streaming forecasting of the future occupancy map at any future timestamps. By integrating neural ordinary differential equations (N-ODE) into recurrent neural networks StreamingFlow learns derivatives of BEV features over temporal horizons updates the implicit sensor's BEV features as part of the fusion process and propagates BEV states to the desired future time point. It shows good zero-shot generalization ability of prediction reflected in the interpolation of the observed prediction time horizon and the reasonable inference of the unseen farther future period. Extensive experiments on two large-scale datasets nuScenes and Lyft L5 demonstrate that StreamingFlow significantly outperforms previous vision-based LiDAR-based methods and shows superior performance compared to state-of-the-art fusion-based methods.,https://openaccess.thecvf.com/content/CVPR2024/html/Shi_StreamingFlow_Streaming_Occupancy_Forecasting_with_Asynchronous_Multi-modal_Data_Streams_via_CVPR_2024_paper.html,exclude,,exclude,"The complete official abstract uses asynchronous/event/spike terminology in a non-event-camera, non-SNN systems or optimization setting.",exclude,,exclude,"The paper has no material connection to SECNet's Event Cloud, frequency modeling, or SNN extension.",excluded_from_active_corpus,no,Codex semantic review of complete official title + complete official abstract,not_needed,
CVPR2024-1737,Super-Resolution Reconstruction from Bayer-Pattern Spike Streams,2024,CVPR,,no,yes,6a16d2b7237c360f173b66e8790ca2073eb402c755774fbcc1332ecd2ba2748d,Spike camera is a neuromorphic vision sensor that can capture highly dynamic scenes by generating a continuous stream of binary spikes to represent the arrival of photons at very high temporal resolution. Equipped with Bayer color filter array (CFA) color spike camera (CSC) has been invented to capture color information. Although spike camera has already demonstrated great potential for high-speed imaging its spatial resolution is limited compared with conventional digital cameras. This paper proposes a Color Spike Camera Super-Resolution (CSCSR) network to super-resolve higher-resolution color images from spike camera streams with Bayer CFA. To be specific we first propose a representation for Bayer-pattern spike streams exploring local temporal information with global perception to represent the binary data. Then we exploit the CFA layout and sub-pixel level motion to collect temporal pixels for the spatial super-resolution of each color channel. In particular a residual-based module for feature refinement is developed to reduce the impact of motion estimation errors. Considering color correlation we jointly utilize the multi-stage temporal-pixel features of color channels to reconstruct the high-resolution color image. Experimental results demonstrate that the proposed scheme can reconstruct satisfactory color images with both high temporal and spatial resolution from low-resolution Bayer-pattern spike streams. The source codes are available at https://github.com/csycdong/CSCSR.,https://openaccess.thecvf.com/content/CVPR2024/html/Dong_Super-Resolution_Reconstruction_from_Bayer-Pattern_Spike_Streams_CVPR_2024_paper.html,exclude,,exclude,"The complete official abstract concerns spike-camera sensing or reconstruction, not event-camera/DVS processing and not an in-scope SNN method.",exclude,,exclude,Spike-camera imaging does not support the SECNet Event Cloud + Fourier/FFT + SNN extension.,excluded_from_active_corpus,no,Codex semantic review of complete official title + complete official abstract,not_needed,
